zone_id,start_time,weekday,hour,hours_worked,earnings,distance_km,trips_completed,active_drivers,active_hour_wage,revenue_per_trip,fare_per_km,earnings_per_driver,log_hours,log_trips,log_active_drivers,log_active_hour_wage,log_revenue_per_trip,log_fare_per_km,log_earnings_per_driver,wage,log_wage
Financial District/South Beach,2024-05-08 12:00:00,2,12,10.657395555555555,852.09,209.68045481000001,55,38,79.9529299215902,15.492545454545455,4.0637550160414975,22.42342105263158,2.3662540695205894,4.007333185232471,3.6375861597263857,4.381438085532686,2.7403589698208046,1.402107426973327,3.1101059953268897,4.0637550160414975,1.402107426973327
Financial District/South Beach,2024-05-08 13:00:00,2,13,12.908930555555555,1067.7,301.65778190000003,51,41,82.71018233501141,20.93529411764706,3.5394412611372448,26.041463414634148,2.557919362973001,3.9318256327243257,3.713572066704308,4.415342718211256,3.041436448459931,1.2639688788513601,3.2596900144799488,3.5394412611372448,1.2639688788513601
Financial District/South Beach,2024-05-08 14:00:00,2,14,18.985613055555554,1679.1200000000001,494.3431977,80,53,88.4417055739297,20.989,3.396668565102823,31.681509433962265,2.943681484737624,4.382026634673881,3.970291913552122,4.482343640899737,3.043998490963479,1.2227951174778953,3.4557332120852386,3.396668565102823,1.2227951174778953
Financial District/South Beach,2024-05-08 15:00:00,2,15,16.98478777777778,1376.1399999999999,398.25551964,60,48,81.02191313808976,22.935666666666666,3.455419779853776,28.669583333333332,2.8323181068496353,4.0943445622221,3.871201010907891,4.394719650654111,3.132693195281646,1.2399439490732875,3.355836746595856,3.455419779853776,1.2399439490732875
Financial District/South Beach,2024-05-08 16:00:00,2,16,30.9405575,2687.68,812.4482761200001,116,56,86.86592024077135,23.16965517241379,3.308124441885116,47.99428571428571,3.432067863728544,4.7535901911063645,4.02535169073515,4.464365783208718,3.1428434558308975,1.1963813949197635,3.871081956202113,3.308124441885116,1.1963813949197635
Financial District/South Beach,2024-05-08 17:00:00,2,17,42.47253055555555,3225.9,884.9430992,135,64,75.95262061864693,23.895555555555557,3.6453191204228332,50.4046875,3.748857527093429,4.90527477843843,4.1588830833596715,4.330109732971161,3.173692481626161,1.2934439118129184,3.9200841767049184,3.6453191204228332,1.2934439118129184
Financial District/South Beach,2024-05-08 18:00:00,2,18,35.60165222222222,3051.2799999999997,894.73385158,139,69,85.70613467471094,21.95165467625899,3.410265515954024,44.22144927536232,3.572392047517619,4.9344739331306915,4.23410650459726,4.4509244061772675,3.0888425205641945,1.2267901521803242,3.789209949097627,3.410265515954024,1.2267901521803242
Financial District/South Beach,2024-05-08 19:00:00,2,19,21.005309722222222,1734.68,452.17429614,111,56,82.5829289327176,15.627747747747748,3.8363082882157387,30.976428571428574,3.044775249679131,4.709530201312334,4.02535169073515,4.413802987650696,2.7490480360174927,1.3445105208971788,3.4332265465946774,3.8363082882157387,1.3445105208971788
Financial District/South Beach,2024-05-08 20:00:00,2,20,25.336402222222222,2369.7799999999997,702.0016369000001,112,47,93.5326167944041,21.158749999999998,3.37574711430135,50.42085106382978,3.2322421846321987,4.718498871295094,3.8501476017100584,4.5383102181840655,3.0520535315211696,1.2166166670267897,3.920404801106206,3.37574711430135,1.2166166670267897
Financial District/South Beach,2024-05-08 21:00:00,2,21,20.178695277777777,1985.31,654.021342,90,48,98.3864403852892,22.059,3.035543142871934,41.360625,3.0046273586121854,4.499809670330265,3.871201010907891,4.588902993600275,3.093720681882195,1.110390368260184,3.722329341304569,3.035543142871934,1.110390368260184
Financial District/South Beach,2024-05-08 22:00:00,2,22,14.013355,1488.66,564.8491001,53,40,106.23151986087558,28.087924528301887,2.6355003482106105,37.2165,2.6400108034859726,3.970291913552122,3.6888794541139363,4.665620861955653,3.335339751889504,0.9690730494362843,3.6167522113276895,2.6355003482106105,0.9690730494362843
Financial District/South Beach,2024-05-08 23:00:00,2,23,12.882085833333333,1596.1299999999999,636.498359,54,34,123.90307133879651,29.55796296296296,2.507673393703125,46.94499999999999,2.555837651146542,3.9889840465642745,3.5263605246161616,4.81949957718013,3.3863531817623977,0.9193553884943568,3.8489767037105107,2.507673393703125,0.9193553884943568
Financial District/South Beach,2024-05-09 00:00:00,3,0,9.768735,1012.27,408.3872334,35,20,103.62344766236366,28.922,2.478701382441403,50.6135,2.2791869796778337,3.5553480614894135,2.995732273553991,4.64076363300418,3.3646025511926005,0.907734786919286,3.924218339128023,2.478701382441403,0.907734786919286
Financial District/South Beach,2024-05-09 01:00:00,3,1,14.214442222222223,1997.2,570.57040345,53,22,140.5049856179138,37.68301886792453,3.500356814730959,90.78181818181818,2.654258505657216,3.970291913552122,3.091042453358316,4.945242972969238,3.6292095650743326,1.2528649103651073,4.508459025268138,3.500356814730959,1.2528649103651073
Financial District/South Beach,2024-05-09 02:00:00,3,2,24.70924722222222,3236.92,1064.4520724,55,28,131.00034860992776,58.85309090909091,3.040926016238362,115.60428571428572,3.2071775550371635,4.007333185232471,3.332204510175204,4.875199984342097,4.07504435414679,1.1121620796384637,4.750173029204057,3.040926016238362,1.1121620796384637
Financial District/South Beach,2024-05-09 03:00:00,3,3,9.153265277777779,1193.7,384.8799226,27,14,130.41247727169613,44.211111111111116,3.101486801223962,85.26428571428572,2.2141106765870227,3.295836866004329,2.6390573296152584,4.87070232951397,3.7889761400966635,1.1318816098114566,4.445755676485734,3.101486801223962,1.1318816098114566
Financial District/South Beach,2024-05-09 04:00:00,3,4,13.828855,1675.44,554.2545304,32,19,121.15536680368693,52.3575,3.0228710964091743,88.18105263157895,2.626757351215316,3.4657359027997265,2.9444389791664403,4.79707374511494,3.958095193530529,1.1062070739385086,4.479392117163815,3.0228710964091743,1.1062070739385086
Financial District/South Beach,2024-05-09 05:00:00,3,5,19.250795555555555,2717.95,796.321504,56,32,141.186372903723,48.534821428571426,3.41313148815833,84.9359375,2.9575523874411607,4.02535169073515,3.4657359027997265,4.950080811221399,3.8822815079274107,1.2276301948661346,4.441897295862833,3.41313148815833,1.2276301948661346
Financial District/South Beach,2024-05-09 06:00:00,3,6,16.095630833333335,1935.92,756.6278764,54,37,120.2761184103947,35.85037037037037,2.5586157480887657,52.322162162162165,2.778547858349473,3.9889840465642745,3.6109179126442243,4.7897900863192095,3.579353898104408,0.9394663888450254,3.957420032024458,2.5586157480887657,0.9394663888450254
Financial District/South Beach,2024-05-09 07:00:00,3,7,23.583680833333332,2740.58,1122.4825617,79,49,116.2066269200203,34.690886075949365,2.441534589053563,55.93020408163265,3.1605549827290105,4.3694478524670215,3.8918202981106265,4.755369873084419,3.5464770033464084,0.8926267715515466,4.024104557702803,2.441534589053563,0.8926267715515466
Financial District/South Beach,2024-05-09 08:00:00,3,8,21.802433611111113,2139.64,827.28246042,66,52,98.13766839815447,32.418787878787874,2.5863475927118458,41.14692307692307,3.082021597101691,4.189654742026425,3.9512437185814275,4.586371272463847,3.4787381275391116,0.9502466845853202,3.7171491509841097,2.5863475927118458,0.9502466845853202
Financial District/South Beach,2024-05-09 09:00:00,3,9,14.271669444444445,1278.57,422.3491475,55,42,89.587977424583,23.24672727272727,3.0272820664329623,30.442142857142855,2.6582764144458633,4.007333185232471,3.7376696182833684,4.495221130448664,3.1461643596620568,1.1076652091911543,3.4158279266111595,3.0272820664329623,1.1076652091911543
Financial District/South Beach,2024-05-09 10:00:00,3,10,16.0663975,1427.87,451.31772425,58,40,88.87306566391126,24.618448275862068,3.1637800229823343,35.696749999999994,2.7767299791360767,4.060443010546419,3.6888794541139363,4.487209123204821,3.2034960917944786,1.1517675225144566,3.5750596482269614,3.1637800229823343,1.1517675225144566
Financial District/South Beach,2024-05-09 11:00:00,3,11,17.346125,1859.67,629.6458232,68,56,107.20953527084579,27.348088235294117,2.953517567302748,33.20839285714286,2.8533691385086386,4.219507705176107,4.02535169073515,4.674785193103094,3.308646626435626,1.0829968557084417,3.5028026408765838,2.953517567302748,1.0829968557084417
Financial District/South Beach,2024-05-09 12:00:00,3,12,18.344903055555555,1803.93,606.6864012,65,53,98.33412553541402,27.752769230769232,2.9734142654786773,34.036415094339624,2.909351773277368,4.174387269895637,3.970291913552122,4.588371123931604,3.323335627313335,1.0897108768847628,3.5274309836568505,2.9734142654786773,1.0897108768847628
Financial District/South Beach,2024-05-09 13:00:00,3,13,13.712325,1250.69,384.7329868,52,42,91.20918589662949,24.05173076923077,3.250800016922282,29.778333333333336,2.618295063441517,3.9512437185814275,3.7376696182833684,4.5131556145588725,3.1802069594189617,1.1789011251024875,3.393781059717021,3.250800016922282,1.1789011251024875
Financial District/South Beach,2024-05-09 14:00:00,3,14,22.513213888888888,2123.32,753.5419001,70,55,94.31438845112815,30.33314285714286,2.817786243496508,38.60581818181819,3.1141024207772614,4.248495242049359,4.007333185232471,4.546633759666271,3.4122409383941736,1.0359515566237412,3.653402995211062,2.817786243496508,1.0359515566237412
Financial District/South Beach,2024-05-09 15:00:00,3,15,25.41874388888889,2516.02,834.4311800300001,78,60,98.98286126954564,32.25666666666667,3.0152516591117102,41.93366666666667,3.2354868502559166,4.356708826689592,4.0943445622221,4.594946716658416,3.4737247402247413,1.1036832957212463,3.7360890046922326,3.0152516591117102,1.1036832957212463
Financial District/South Beach,2024-05-09 16:00:00,3,16,21.691650555555555,1742.96,520.0482049,64,49,80.35165399405727,27.23375,3.351535460708212,35.57061224489796,3.076927419479499,4.1588830833596715,3.8918202981106265,4.386412676838579,3.3044570129584065,1.2094185873083763,3.5715197982074516,3.351535460708212,1.2094185873083763
Financial District/South Beach,2024-05-09 17:00:00,3,17,32.14127138888889,2926.11,941.63653835,96,73,91.03902470427927,30.4803125,3.107472873904543,40.083698630136986,3.470140917364216,4.564348191467836,4.290459441148391,4.51128825749418,3.4170809833905595,1.133809815130371,3.6909697337100047,3.107472873904543,1.133809815130371
Financial District/South Beach,2024-05-09 18:00:00,3,18,21.847171944444444,2194.8,768.99301745,83,57,100.46151536597942,26.443373493975905,2.854122144409076,38.50526315789474,3.084071482704546,4.418840607796598,4.04305126783455,4.6097747224802745,3.2750055973882226,1.048764315759412,3.65079493735027,2.854122144409076,1.048764315759412
Financial District/South Beach,2024-05-09 19:00:00,3,19,15.048443888888889,1654.6200000000001,536.02169393,71,47,109.95289693851329,23.304507042253523,3.0868526754368264,35.204680851063834,2.7112745897620236,4.2626798770413155,3.8501476017100584,4.700052064434604,3.1486467771553124,1.1271520201948657,3.561179052486569,3.0868526754368264,1.1271520201948657
Financial District/South Beach,2024-05-09 20:00:00,3,20,13.118320277777778,1255.0,446.3989917,53,36,95.66773591630856,23.67924528301887,2.8113862784963812,34.861111111111114,2.574009747711308,3.970291913552122,3.58351893845611,4.560881103854576,3.1645989380137625,1.033677699237893,3.5513719131097745,2.8113862784963812,1.033677699237893
Financial District/South Beach,2024-05-09 21:00:00,3,21,12.725585,1044.59,417.58531069,54,34,82.08581373665729,19.344259259259257,2.501500826918371,30.723235294117643,2.543614533874972,3.9889840465642745,3.5263605246161616,4.407765209039091,2.9623956963497893,0.9168908825150751,3.4250192182979022,2.501500826918371,0.9168908825150751
Financial District/South Beach,2024-05-09 22:00:00,3,22,11.692963333333333,1157.8799999999999,460.90201616,47,27,99.02365781813506,24.63574468085106,2.512204241688644,42.88444444444444,2.4589872363740235,3.8501476017100584,3.295836866004329,4.595358789446269,3.204198424110234,0.9211605517054806,3.7585091598159637,2.512204241688644,0.9211605517054806
Financial District/South Beach,2024-05-09 23:00:00,3,23,10.48401638888889,1105.68,466.95247265,38,22,105.46339866196847,29.09684210526316,2.367864107722056,50.25818181818182,2.349851848688562,3.6375861597263857,3.091042453358316,4.658363960607209,3.3706296495693855,0.8619883284333665,3.9171733559374555,2.367864107722056,0.8619883284333665
Financial District/South Beach,2024-05-10 00:00:00,4,0,6.5448088888888885,576.72,171.0254913,32,13,88.11869220186041,18.0225,3.3721288891862407,44.363076923076925,1.8786721993769364,3.4657359027997265,2.5649493574615367,4.478684680719387,2.8916209772965966,1.2155442627739548,3.7924075226347864,3.3721288891862407,1.2155442627739548
Financial District/South Beach,2024-05-10 01:00:00,4,1,12.161111944444444,1231.62,519.1404049,40,22,101.2752785786698,30.790499999999998,2.3724217733297834,55.98272727272727,2.4982433151570906,3.6888794541139363,3.091042453358316,4.617842339800052,3.427206200843206,0.8639112787053601,4.025043201598827,2.3724217733297834,0.8639112787053601
Financial District/South Beach,2024-05-10 02:00:00,4,2,10.080961111111112,1003.16,425.86928855,35,19,99.51035312439896,28.661714285714286,2.3555584470896216,52.7978947368421,2.310648606422375,3.5553480614894135,2.9444389791664403,4.600261690253062,3.3555622351860235,0.8567778318790409,3.9664713175089967,2.3555584470896216,0.8567778318790409
Financial District/South Beach,2024-05-10 03:00:00,4,3,13.452078055555555,1300.82,422.8506139,48,24,96.7003012194667,27.100416666666664,3.076311012067328,54.20083333333333,2.5991335963853897,3.871201010907891,3.1780538303479458,4.571616517443712,3.29954910292121,1.1237311557868594,3.9926962834811555,3.076311012067328,1.1237311557868594
Financial District/South Beach,2024-05-10 04:00:00,4,4,14.647515,1615.32,590.248525,54,29,110.27945695908144,29.91333333333333,2.736677740956659,55.70068965517241,2.6842706965018226,3.9889840465642745,3.367295829986474,4.703017661942179,3.3983043118797274,1.0067446814226286,4.019992528457528,2.736677740956659,1.0067446814226286
Financial District/South Beach,2024-05-10 05:00:00,4,5,15.966115555555556,1994.09,658.0746393000001,58,36,124.89512512053304,34.38086206896551,3.0301881897790977,55.39138888888888,2.7704686987995424,4.060443010546419,3.58351893845611,4.827474386109888,3.537500074363011,1.1086247264305897,4.014424146453321,3.0301881897790977,1.1086247264305897
Financial District/South Beach,2024-05-10 06:00:00,4,6,14.764760555555556,1789.06,622.7564842,56,39,121.17094573042893,31.947499999999998,2.8728083053173608,45.873333333333335,2.692243298034626,4.02535169073515,3.6635616461296463,4.797202323201245,3.4640939305007215,1.055290054943853,3.8258839751062244,2.8728083053173608,1.055290054943853
Financial District/South Beach,2024-05-10 07:00:00,4,7,10.155531388888889,1046.27,334.0464611,43,34,103.02464341203438,24.33186046511628,3.1321092178455654,30.77264705882353,2.318018521471163,3.7612001156935624,3.5263605246161616,4.6349682160398995,3.1917866218175,1.1417066491187575,3.426626212894901,3.1321092178455654,1.1417066491187575
Financial District/South Beach,2024-05-10 08:00:00,4,8,14.781725277777777,1440.15,509.2128415,48,37,97.42773410659045,30.003125,2.828188691702505,38.92297297297298,2.693391639274405,3.871201010907891,3.6109179126442243,4.579110914537337,3.401301542903852,1.0396364684755492,3.661584641167518,2.828188691702505,1.0396364684755492
